Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Best_Seed_3,Best_Seed_4,Best_Seed_5,Best_Seed_6,Best_Seed_7,Best_Seed_8,Best_Seed_9,Div_Seed_0,Div_Seed_1,Div_Seed_2,Div_Seed_3,Div_Seed_4,Div_Seed_5,Div_Seed_6,Div_Seed_7,Div_Seed_8,Div_Seed_9
38,81.70358955488337,10.012094890218538,0.1801284653036395,78.7309665486024,77.97006751426773,81.85857687436507,94.84371035256166,57.464335986515806,90.84431376434335,74.69861513032734,86.229944404306,85.4748869286272,88.92047804491699,0.18386270009662692,0.20488124179650163,0.186872497806053,0.19102966618595568,0.1708365206833283,0.20741921322607895,0.05098869074077521,0.18860324828380937,0.24189953049724147,0.1748913437200242
39,78.21875199996587,9.495073515441579,0.09516117146406472,78.7309665486024,70.37929281502863,80.16174937338721,92.68291500251871,55.53043160018379,85.3580004541918,74.69861513032734,81.6148242115421,78.73428578423653,84.29643907964021,0.10901425824086507,0.11227241477532914,0.08306639802466316,0.08856234095952245,0.03839472109585698,0.08022881516875913,0.16381809124385255,0.0715229555562509,0.17973205949494023,0.024999660080607677
40,77.15297933052669,9.038545435383636,0.05948184444285456,75.73983103362883,70.37929281502863,78.84079595603407,91.68005706621551,55.53043160018379,80.01522062842997,74.69861513032734,81.6148242115421,78.73428578423653,84.29643907964021,0.08369963654396724,0.06148333131984073,0.04365209033644482,0.0754135893198864,0.0,0.0363841175440458,0.06768829582664655,0.03432346439227712,0.19217391914543686,0.0
41,76.18363744826092,10.403923427816624,0.05001187834769648,75.73983103362883,70.37929281502863,78.20478938717324,91.68005706621551,49.29459261951547,80.01522062842997,74.69861513032734,81.09383651621363,78.73428578423653,81.99585350183995,0.029160831798456962,0.05482746044674552,0.012714552194530696,0.08821725717203867,0.0,0.02588002587981721,0.053214834355441026,0.01489256972415972,0.221211251905775,0.0
42,75.10923846159639,10.97092274475793,0.039935042979230936,75.73983103362883,68.6064848696596,72.15609267993912,91.68005706621551,47.644037420107225,80.01522062842997,73.42691008517573,81.09383651621363,78.73428578423653,81.99562853235787,0.00093398264080747,0.04985443925684638,0.0,0.10233466193937915,0.0006313385283576177,0.016381958771659336,0.06019064987987707,0.007874697045516417,0.16114870172986595,0.0
43,71.4312515652844,9.875005096341468,0.17153315439015968,66.62504272683779,64.50687771318619,72.08333141590467,86.58148361782074,47.644037420107225,74.86436759261917,71.39150339893925,78.14865587800216,74.60761227205006,77.85960361737673,0.17403906059050475,0.18397672019668695,0.13178515116034448,0.1986952550255372,0.14799372603122007,0.146757454122898,0.1392750425481876,0.1858922110791831,0.23467590357408444,0.17224101957295018
44,69.72636636524302,9.043002932309516,0.18181084460643188,66.62504272683779,64.50687771318619,70.56747173697576,83.12442388743409,47.644037420107225,69.56224646010068,68.42006512259837,74.34628269576334,74.60761227205006,77.85960361737673,0.20909928834374647,0.23362570976715344,0.1755055564022535,0.20151134675147095,0.16691760891910504,0.19519863083498046,0.0034510832006177748,0.20436878353472546,0.24725642762268038,0.18117401068758546
45,67.62742841329377,8.424810176433235,0.10233951066190687,65.32900000167805,61.98643122751207,67.94361432694197,80.85322740528153,47.644037420107225,65.3705378612535,68.42006512259837,71.54856734501803,71.83931815174955,75.33948527079741,0.08906887469284822,0.14653390174248565,0.05052397688697886,0.10429077662313627,0.06806658924665199,0.10985592557410208,0.14993236565643037,0.08283051568385842,0.13455364660192454,0.08773853391065213
46,66.16593171358298,9.553019572422825,0.05677150025302785,65.32900000167805,57.80158535652134,67.94361432694197,80.85322740528153,43.72674752483323,65.3705378612535,68.42006512259837,71.54856734501803,65.32648692090623,75.33948527079741,0.06118597086636109,0.07623187925557713,0.01690077422267424,0.05057249309771784,0.007684848585834341,0.07114131527087128,0.03341741362159552,0.041550538666734464,0.15964736198042845,0.04938240696248413
47,64.90533164130075,8.737991128655544,0.052263723532636155,63.92645284975339,57.80158535652134,67.52106984784041,78.55953555314636,43.72674752483323,63.61721928160895,68.06575173952646,69.46514798438534,65.32648692090623,71.04331935448567,0.05431543641076001,0.08552742566176635,0.010974203057936461,0.045787617543349104,0.0,0.06556523096537069,0.0007132019544956913,0.03418521072658944,0.17883978889110755,0.046729120114986235
48,64.8509583699661,8.711098253128954,0.045616522796629685,63.92645284975339,57.80158535652134,67.52106984784041,78.55953555314636,43.72674752483323,63.61721928160895,68.06575173952646,68.92141527103891,65.32648692090623,71.04331935448567,0.04972111490756313,0.11702451526486175,0.0,0.05128971619437954,0.0,0.06128794707883162,0.0,0.02487084420439981,0.12341182962869729,0.028559260687563634
49,62.78641889783815,8.022005420220736,0.16459813366276818,60.379928152591276,57.80158535652134,62.86579046813205,74.78436148782097,43.056688621520266,63.61721928160895,65.86059833841335,68.01119662388214,62.22630525878739,69.2605153891038,0.13320049342111612,0.20895081972086804,0.1433698746062524,0.16452949848715678,0.16439790245617245,0.19610726790982605,0.12089633878936519,0.14666085570951992,0.1932774750249746,0.17459081050243022
50,62.2720650384004,7.964357920303894,0.17931431327462682,60.379928152591276,57.80158535652134,62.86579046813205,74.74975609522275,43.056688621520266,63.61721928160895,62.29667788056352,68.01119662388214,60.71922867274532,69.2225792312164,0.1620603404671677,0.21337751714060157,0.13467006088090983,0.19467043005501913,0.1823979245022286,0.24806023234681324,0.0017319336919212006,0.19889976044535135,0.2357005603552855,0.22157437286096995
