Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Best_Seed_3,Best_Seed_4,Best_Seed_5,Best_Seed_6,Best_Seed_7,Best_Seed_8,Best_Seed_9,Div_Seed_0,Div_Seed_1,Div_Seed_2,Div_Seed_3,Div_Seed_4,Div_Seed_5,Div_Seed_6,Div_Seed_7,Div_Seed_8,Div_Seed_9
44,12.310623394037126,2.2741782884591197,0.017464035067138645,14.345219615669746,13.921501032441341,12.883038738506063,9.503170717827947,10.451774581350524,12.896935657662535,16.768174461322147,9.665152235381607,9.885402513135718,12.78586438707362,0.006746286979310626,0.04101159198956773,0.0003156427345237672,0.0,0.02135100737888963,0.04063921969390209,0.016899655344305587,0.0,0.0,0.047676946550886994
45,11.255841376857916,2.230606753329767,0.032501412366698554,12.954793697460568,10.97136391145288,11.844536293881688,7.901004154695931,10.451774581350524,12.896935657662535,16.134928257493627,8.894842163819423,9.774126536224179,10.734108514537807,0.13283915763194415,0.009696315945566239,0.0,0.0,0.007275525188614299,0.0023348877179167698,0.0,0.1499492774037454,0.0,0.022918959779198667
46,10.735927141523073,1.9682572488325174,0.036464345117461223,11.795129034249147,9.809004997276276,10.825045473866322,7.901004154695931,10.405947559568533,12.871158160546882,14.989183442689056,8.894842163819423,9.133847913981342,10.734108514537807,0.025543078155951145,0.008708868993633564,0.10271851843005353,0.025960236865766203,0.0,0.0,0.007100174556231738,0.14460326265216913,0.011393424517254776,0.038615887003552125
47,9.923508656083127,2.032410435350367,0.05127254373976113,11.4899958393992,9.809004997276276,8.328802803193412,7.901004154695931,9.603031669360204,11.103368148997221,14.989183442689056,8.3490810857967,9.133847913981342,8.527766505441928,0.0,0.0,0.017641253598025774,0.14164923530141868,0.0,0.0,0.15229299124849283,0.04073052365060646,0.12904666322515962,0.031364770373908044
48,9.62657213018594,2.001094281811609,0.04868382463865906,11.4899958393992,9.480664039836077,8.328802803193412,7.901004154695931,8.842398845481664,10.054835262643381,14.8155883359863,8.3490810857967,8.475584429384792,8.527766505441928,0.015891540056164326,0.0,0.0,0.137714818084281,0.012122929481651114,0.01811131036647563,0.15491761874297724,0.0,0.12880398481647137,0.01927604483856995
49,9.22438693598464,1.8009835324420829,0.07874445140253959,10.942210543801275,9.480664039836077,8.328802803193412,7.901004154695931,8.678250358268372,8.788788587067375,13.859001355593508,7.261796582563712,8.475584429384792,8.527766505441928,0.011285369049242615,0.13401779323178792,0.01066187569341444,0.16921293364893378,0.1340156091340884,0.14721247811790275,0.04875525363068807,0.0,0.12361194424839206,0.008671257270945863
50,8.995838984311163,1.7887902845613943,0.06300360336335412,10.708439986173918,8.716195823356546,8.026181696656995,7.901004154695931,8.533497355294937,8.788788587067375,13.566898130860473,6.714033174178722,8.475584429384792,8.527766505441928,0.0,0.02379062584026649,0.012570008932864486,0.17903182392454128,0.1075226250690363,0.1482053548023643,0.013252744773045179,0.00878429449982316,0.118164932996493,0.01871362279510694
51,8.456328401942029,1.6738046869809682,0.04155326472454407,9.878776275761282,8.694921127688135,7.762895960155929,7.787269600567653,7.465477576470208,8.272226416023557,12.8555946844621,6.714033174178722,7.659379361457501,7.472709842655214,0.0,0.01360657616812795,0.0163117538067163,0.06638414784220606,0.03941695909858816,0.1775867970040191,0.01165911478136343,0.022563875370337196,0.06362580654746626,0.004377616626616196
52,8.191264837463052,1.5734979180351296,0.038131021179597116,9.878776275761282,8.211102042436282,7.762895960155929,7.077792619147123,7.091966526708418,7.884147848047547,12.201187426492178,6.672690471769038,7.659379361457501,7.472709842655214,0.009620722160124802,0.0,0.1545543673164932,0.03836459493994804,0.015497097177022393,0.07657953766229116,0.0,0.021503352947462768,0.03586669636355689,0.029323843229071934
53,8.084699157447748,1.5731438260555906,0.07061767005425389,9.641847185926192,7.867922363814379,7.762895960155929,7.077792619147123,7.091966526708418,7.884147848047547,12.201187426492178,6.672690471769038,7.192571122920442,7.453970049496223,0.1565868281682322,0.023008512942106252,0.1441527674693923,0.015541447149271151,0.007013556838405437,0.027485774294480868,0.1399049326800112,0.15517756641866304,0.02066976484274433,0.016635549739232227
54,7.884529616712636,1.7123602896542023,0.07800925267756229,9.641847185926192,7.867922363814379,7.762895960155929,6.902497067939069,6.729855127685588,7.690582949141584,12.201187426492178,5.942966328695998,6.833205657839561,7.272336099435893,0.16498517735039434,0.018332023039850338,0.13725520254974688,0.017626546220463727,0.0012037977230313554,0.1489434566162223,0.12485497118542978,0.1617220305251935,0.0,0.005169321565290682
55,7.836918800296262,1.7351867151600266,0.07238405061255591,9.641847185926192,7.867922363814379,7.762895960155929,6.902497067939069,6.729855127685588,7.690582949141584,12.201187426492178,5.942966328695998,6.833205657839561,6.796227935272142,0.1764907513603087,0.0,0.1420064490910118,0.029185615871112593,0.023831153770148734,0.044920817906695346,0.14636193913856793,0.16104377898771413,0.0,0.0
56,7.629008220401547,1.6152919325800648,0.07214374537114365,7.915005952849794,7.677600148724056,7.762895960155929,6.856924203000124,6.729855127685588,7.628047225622916,12.147353664169366,5.942966328695998,6.833205657839561,6.796227935272142,0.19319203586263134,0.020058479945511694,0.14675514461248754,0.005644268858609106,0.012803128650941204,0.013108747146011278,0.14691172647880452,0.15224359577143232,0.010849094870418659,0.019871231514588934
57,7.351318262965715,1.6922373103271895,0.09309222230424781,7.902818356999939,6.843898089653137,7.588846009799321,6.856924203000124,6.062888000416795,7.360747388043627,12.06210531650887,5.942966328695998,6.833205657839561,6.0587832786997975,0.07122671737756062,0.1447832144008877,0.05158980480665022,0.15681455016094045,0.024661104758579716,0.0,0.1633754354360904,0.16713300710588144,0.0,0.15133838899588747
58,6.990062726810024,1.4514180488423507,0.05995063086797738,7.687133780569204,6.843898089653137,7.588846009799321,6.642213181359135,6.062888000416795,6.038935687738466,10.831554548905514,5.942966328695998,6.833205657839561,5.428985983123119,0.018715669455680484,0.14345826306454407,0.01422314710854483,0.1460100748159501,0.027260539488790987,0.0,0.0395021207928582,0.17387887508404784,0.0,0.036457618869357375
59,6.63687854881142,1.1604770556114958,0.050837465723862794,7.546278999117402,6.272559788820433,7.008866714366712,6.244491120461353,6.062888000416795,6.038935687738466,9.607967315651967,5.942966328695998,6.4892902569017155,5.1545412759433615,0.0,0.138246092569835,0.009744856972006211,0.16739171699052918,0.016530219200090436,0.01296001456800656,0.02265373308438433,0.10517590457201954,0.023737052887943595,0.011935066393813035
60,6.42580528882781,1.0604824713184449,0.07184037403089447,6.457423652500245,6.272559788820433,7.008866714366712,6.244491120461353,5.555301420741947,6.038935687738466,9.268315694610038,5.942966328695998,6.314651204399553,5.1545412759433615,0.1441034296754056,0.14668070775113132,0.006520846190492056,0.17307720420005865,0.0,0.0017994898336680285,0.13960921890071046,0.061892676443630175,0.023544345175087772,0.021175822138760562
